B-GLOSSY Smoothing Body Serum,4.4,782,Skin Care,Treatment & Serums,Body Treatments,sorbitan oleate,1500,100,2
B-GLOSSY Smoothing Body Serum,4.4,782,Skin Care,Treatment & Serums,Body Treatments,triethoxycaprylylsilane,1500,100,2
B-GLOSSY Smoothing Body Serum,4.4,782,Skin Care,Treatment & Serums,Body Treatments,ethylene propylene styrene copolymer,1500,100,2
B-GLOSSY Smoothing Body Serum,4.4,782,Skin Care,Treatment & Serums,Body Treatments,phenoxyethanol,1500,100,2
B-GLOSSY Smoothing Body Serum,4.4,782,Skin Care,Treatment & Serums,Body Treatments,butylene glycol,1500,100,2
B-GLOSSY Smoothing Body Serum,4.4,782,Skin Care,Treatment & Serums,Body Treatments,chlorphenesin,1500,100,2
B-GLOSSY Smoothing Body Serum,4.4,782,Skin Care,Treatment & Serums,Body Treatments,tocopherol,1500,100,3
B-GLOSSY Smoothing Body Serum,4.4,782,Skin Care,Treatment & Serums,Body Treatments,fragrance,1500,100,1
B-GLOSSY Smoothing Body Serum,4.4,782,Skin Care,Treatment & Serums,Body Treatments,iron oxides (ci 77491,1500,100,2
B-GLOSSY Smoothing Body Serum,4.4,782,Skin Care,Treatment & Serums,Body Treatments,ci 77499),1500,100,2
B-GLOSSY Smoothing Body Serum,4.4,782,Skin Care,Treatment & Serums,Body Treatments,titanium dioxide (ci 77891),1500,100,2
Advanced Body Repair Treatment Ultra,3.7,41,Skin Care,Treatment & Serums,Body Treatments,water,1000,60,3
Advanced Body Repair Treatment Ultra,3.7,41,Skin Care,Treatment & Serums,Body Treatments,olea europaea (olive) fruit oil,1000,60,3
Advanced Body Repair Treatment Ultra,3.7,41,Skin Care,Treatment & Serums,Body Treatments,glycerin,1000,60,3
Advanced Body Repair Treatment Ultra,3.7,41,Skin Care,Treatment & Serums,Body Treatments,hydroxystearic linolenic oleic polyglycerides,1000,60,2
Advanced Body Repair Treatment Ultra,3.7,41,Skin Care,Treatment & Serums,Body Treatments,dimethicone,1000,60,2
Advanced Body Repair Treatment Ultra,3.7,41,Skin Care,Treatment & Serums,Body Treatments,palmitic acid,1000,60,2
Advanced Body Repair Treatment Ultra,3.7,41,Skin Care,Treatment & Serums,Body Treatments,cyclopentasiloxane,1000,60,2
Advanced Body Repair Treatment Ultra,3.7,41,Skin Care,Treatment & Serums,Body Treatments,stearic acid,1000,60,2
Advanced Body Repair Treatment Ultra,3.7,41,Skin Care,Treatment & Serums,Body Treatments,theobroma cacao  seed butter,1000,60,3
Advanced Body Repair Treatment Ultra,3.7,41,Skin Care,Treatment & Serums,Body Treatments,bis-diglyceryl polyacyladipate-2,1000,60,2
Advanced Body Repair Treatment Ultra,3.7,41,Skin Care,Treatment & Serums,Body Treatments,butylene glycol,1000,60,2
Advanced Body Repair Treatment Ultra,3.7,41,Skin Care,Treatment & Serums,Body Treatments,glyceryl stearate,1000,60,2
Advanced Body Repair Treatment Ultra,3.7,41,Skin Care,Treatment & Serums,Body Treatments,peg-100 stearate,1000,60,2
Advanced Body Repair Treatment Ultra,3.7,41,Skin Care,Treatment & Serums,Body Treatments,squalane,1000,60,3
Advanced Body Repair Treatment Ultra,3.7,41,Skin Care,Treatment & Serums,Body Treatments,cetearyl alcohol,1000,60,2
Advanced Body Repair Treatment Ultra,3.7,41,Skin Care,Treatment & Serums,Body Treatments,ceteareth-20,1000,60,2
Advanced Body Repair Treatment Ultra,3.7,41,Skin Care,Treatment & Serums,Body Treatments,cocos nucifera  oil,1000,60,3
Advanced Body Repair Treatment Ultra,3.7,41,Skin Care,Treatment & Serums,Body Treatments,vitis vinifera (grape) seed oil,1000,60,3
Advanced Body Repair Treatment Ultra,3.7,41,Skin Care,Treatment & Serums,Body Treatments,tocopherol,1000,60,3
Advanced Body Repair Treatment Ultra,3.7,41,Skin Care,Treatment & Serums,Body Treatments,peucedanum graveolens (dill) extract,1000,60,2
Advanced Body Repair Treatment Ultra,3.7,41,Skin Care,Treatment & Serums,Body Treatments,salvia officinalis (sage) leaf extract,1000,60,2
Advanced Body Repair Treatment Ultra,3.7,41,Skin Care,Treatment & Serums,Body Treatments,pyrus malus (apple) fruit extract,1000,60,2
Advanced Body Repair Treatment Ultra,3.7,41,Skin Care,Treatment & Serums,Body Treatments,palmitoyl tripeptide-1,1000,60,3
Advanced Body Repair Treatment Ultra,3.7,41,Skin Care,Treatment & Serums,Body Treatments,palmitoyl tetrapeptide-7,1000,60,3
Advanced Body Repair Treatment Ultra,3.7,41,Skin Care,Treatment & Serums,Body Treatments,caprylyl glycol,1000,60,2
Advanced Body Repair Treatment Ultra,3.7,41,Skin Care,Treatment & Serums,Body Treatments,hexylene glycol,1000,60,2
Advanced Body Repair Treatment Ultra,3.7,41,Skin Care,Treatment & Serums,Body Treatments,ethylhexylglycerin,1000,60,2
Advanced Body Repair Treatment Ultra,3.7,41,Skin Care,Treatment & Serums,Body Treatments,dipotassium glycyrrhizate,1000,60,2
Advanced Body Repair Treatment Ultra,3.7,41,Skin Care,Treatment & Serums,Body Treatments,dimethiconol,1000,60,2
Advanced Body Repair Treatment Ultra,3.7,41,Skin Care,Treatment & Serums,Body Treatments,acrylate crosspolymer,1000,60,2
Advanced Body Repair Treatment Ultra,3.7,41,Skin Care,Treatment & Serums,Body Treatments,ursolic acid,1000,60,2
Advanced Body Repair Treatment Ultra,3.7,41,Skin Care,Treatment & Serums,Body Treatments,polysorbate 20,1000,60,3
Advanced Body Repair Treatment Ultra,3.7,41,Skin Care,Treatment & Serums,Body Treatments,disodium edta,1000,60,2
Advanced Body Repair Treatment Ultra,3.7,41,Skin Care,Treatment & Serums,Body Treatments,sodium hydroxide,1000,60,2
Advanced Body Repair Treatment Ultra,3.7,41,Skin Care,Treatment & Serums,Body Treatments,carbomer,1000,60,2
Advanced Body Repair Treatment Ultra,3.7,41,Skin Care,Treatment & Serums,Body Treatments,xanthan gum,1000,60,2
Advanced Body Repair Treatment Ultra,3.7,41,Skin Care,Treatment & Serums,Body Treatments,phenoxyethanol,1000,60,2
Moisturizing Cream for Normal Balanced to Dry Skin with Ceramides,4.6,"16,401",Skin Care,Dermatologist Recommended,Body Lotion,purified water,450,60,3
Moisturizing Cream for Normal Balanced to Dry Skin with Ceramides,4.6,"16,401",Skin Care,Dermatologist Recommended,Body Lotion,glycerin,450,60,3
Moisturizing Cream for Normal Balanced to Dry Skin with Ceramides,4.6,"16,401",Skin Care,Dermatologist Recommended,Body Lotion,cetareth-20,450,60,2
Moisturizing Cream for Normal Balanced to Dry Skin with Ceramides,4.6,"16,401",Skin Care,Dermatologist Recommended,Body Lotion,caprylic triglyceride,450,60,3
Moisturizing Cream for Normal Balanced to Dry Skin with Ceramides,4.6,"16,401",Skin Care,Dermatologist Recommended,Body Lotion,behentrimonium methosulfate,450,60,1
Moisturizing Cream for Normal Balanced to Dry Skin with Ceramides,4.6,"16,401",Skin Care,Dermatologist Recommended,Body Lotion,cetearyl alcohol,450,60,2
Moisturizing Cream for Normal Balanced to Dry Skin with Ceramides,4.6,"16,401",Skin Care,Dermatologist Recommended,Body Lotion,cetyl alcohol,450,60,2
Moisturizing Cream for Normal Balanced to Dry Skin with Ceramides,4.6,"16,401",Skin Care,Dermatologist Recommended,Body Lotion,petrolatum,450,60,1
Moisturizing Cream for Normal Balanced to Dry Skin with Ceramides,4.6,"16,401",Skin Care,Dermatologist Recommended,Body Lotion,dimethicone,450,60,2
Moisturizing Cream for Normal Balanced to Dry Skin with Ceramides,4.6,"16,401",Skin Care,Dermatologist Recommended,Body Lotion,hyaluronic acid,450,60,3
Moisturizing Cream for Normal Balanced to Dry Skin with Ceramides,4.6,"16,401",Skin Care,Dermatologist Recommended,Body Lotion,ceramide 1,450,60,3
Moisturizing Cream for Normal Balanced to Dry Skin with Ceramides,4.6,"16,401",Skin Care,Dermatologist Recommended,Body Lotion,ceramide 3,450,60,3
Moisturizing Cream for Normal Balanced to Dry Skin with Ceramides,4.6,"16,401",Skin Care,Dermatologist Recommended,Body Lotion,ceramide 6-ii,450,60,3
Moisturizing Cream for Normal Balanced to Dry Skin with Ceramides,4.6,"16,401",Skin Care,Dermatologist Recommended,Body Lotion,cholesterol,450,60,3
Moisturizing Cream for Normal Balanced to Dry Skin with Ceramides,4.6,"16,401",Skin Care,Dermatologist Recommended,Body Lotion,phytosphingosine,450,60,3
Moisturizing Cream for Normal Balanced to Dry Skin with Ceramides,4.6,"16,401",Skin Care,Dermatologist Recommended,Body Lotion,potassium phosphate,450,60,2
Moisturizing Cream for Normal Balanced to Dry Skin with Ceramides,4.6,"16,401",Skin Care,Dermatologist Recommended,Body Lotion,dipotassium phosphate,450,60,2
Moisturizing Cream for Normal Balanced to Dry Skin with Ceramides,4.6,"16,401",Skin Care,Dermatologist Recommended,Body Lotion,phenoxyethanol,450,60,2
Moisturizing Cream for Normal Balanced to Dry Skin with Ceramides,4.6,"16,401",Skin Care,Dermatologist Recommended,Body Lotion,methylparaben,450,60,1
Moisturizing Cream for Normal Balanced to Dry Skin with Ceramides,4.6,"16,401",Skin Care,Dermatologist Recommended,Body Lotion,propylparaben,450,60,1
Moisturizing Cream for Normal Balanced to Dry Skin with Ceramides,4.6,"16,401",Skin Care,Dermatologist Recommended,Body Lotion,disodium edta,450,60,2
Moisturizing Cream for Normal Balanced to Dry Skin with Ceramides,4.6,"16,401",Skin Care,Dermatologist Recommended,Body Lotion,sodium lauroyl lactylate,450,60,2
Moisturizing Cream for Normal Balanced to Dry Skin with Ceramides,4.6,"16,401",Skin Care,Dermatologist Recommended,Body Lotion,carbomer,450,60,2
Moisturizing Cream for Normal Balanced to Dry Skin with Ceramides,4.6,"16,401",Skin Care,Dermatologist Recommended,Body Lotion,xanthan gum,450,60,2
B-FOXY Inner Thigh Firming Cream,4.4,"1,607",Skin Care,Treatment & Serums,Body Treatments,water aqua ,450,60,3
B-FOXY Inner Thigh Firming Cream,4.4,"1,607",Skin Care,Treatment & Serums,Body Treatments,tapioca starch,450,60,2
B-FOXY Inner Thigh Firming Cream,4.4,"1,607",Skin Care,Treatment & Serums,Body Treatments,cocos nucifera  oil,450,60,3
B-FOXY Inner Thigh Firming Cream,4.4,"1,607",Skin Care,Treatment & Serums,Body Treatments,glycerin,450,60,3
B-FOXY Inner Thigh Firming Cream,4.4,"1,607",Skin Care,Treatment & Serums,Body Treatments,cetearyl alcohol,450,60,2
B-FOXY Inner Thigh Firming Cream,4.4,"1,607",Skin Care,Treatment & Serums,Body Treatments,caprylic triglyceride,450,60,3
B-FOXY Inner Thigh Firming Cream,4.4,"1,607",Skin Care,Treatment & Serums,Body Treatments,cetearyl olivate,450,60,2
B-FOXY Inner Thigh Firming Cream,4.4,"1,607",Skin Care,Treatment & Serums,Body Treatments,plankton extract,450,60,2
B-FOXY Inner Thigh Firming Cream,4.4,"1,607",Skin Care,Treatment & Serums,Body Treatments,butyrospermum parkii (shea) butter,450,60,3
B-FOXY Inner Thigh Firming Cream,4.4,"1,607",Skin Care,Treatment & Serums,Body Treatments,tocopherol,450,60,3
B-FOXY Inner Thigh Firming Cream,4.4,"1,607",Skin Care,Treatment & Serums,Body Treatments,sorbitan olivate,450,60,2
B-FOXY Inner Thigh Firming Cream,4.4,"1,607",Skin Care,Treatment & Serums,Body Treatments,panthenol,450,60,3
B-FOXY Inner Thigh Firming Cream,4.4,"1,607",Skin Care,Treatment & Serums,Body Treatments,marrubium vulgare extract,450,60,3
B-FOXY Inner Thigh Firming Cream,4.4,"1,607",Skin Care,Treatment & Serums,Body Treatments,neopentyl glycol diheptanoate,450,60,3
B-FOXY Inner Thigh Firming Cream,4.4,"1,607",Skin Care,Treatment & Serums,Body Treatments,pantolactone,450,60,3
B-FOXY Inner Thigh Firming Cream,4.4,"1,607",Skin Care,Treatment & Serums,Body Treatments,palmitoyl tripeptide-5,450,60,3
B-FOXY Inner Thigh Firming Cream,4.4,"1,607",Skin Care,Treatment & Serums,Body Treatments,nelumbo nucifera leaf extract,450,60,3
B-FOXY Inner Thigh Firming Cream,4.4,"1,607",Skin Care,Treatment & Serums,Body Treatments,isododecane,450,60,2
B-FOXY Inner Thigh Firming Cream,4.4,"1,607",Skin Care,Treatment & Serums,Body Treatments,phenoxyethanol,450,60,2
B-FOXY Inner Thigh Firming Cream,4.4,"1,607",Skin Care,Treatment & Serums,Body Treatments,silica,450,60,3
B-FOXY Inner Thigh Firming Cream,4.4,"1,607",Skin Care,Treatment & Serums,Body Treatments,potassium sorbate,450,60,3
B-FOXY Inner Thigh Firming Cream,4.4,"1,607",Skin Care,Treatment & Serums,Body Treatments,xanthan gum,450,60,3
B-FOXY Inner Thigh Firming Cream,4.4,"1,607",Skin Care,Treatment & Serums,Body Treatments,citric acid,450,60,3
B-FOXY Inner Thigh Firming Cream,4.4,"1,607",Skin Care,Treatment & Serums,Body Treatments,sodium phytate,450,60,2
B-FOXY Inner Thigh Firming Cream,4.4,"1,607",Skin Care,Treatment & Serums,Body Treatments,sodium benzoate,450,60,2
B-FOXY Inner Thigh Firming Cream,4.4,"1,607",Skin Care,Treatment & Serums,Body Treatments,butylene glycol,450,60,2
B-FOXY Inner Thigh Firming Cream,4.4,"1,607",Skin Care,Treatment & Serums,Body Treatments,fragrance,450,60,1
B-FOXY Inner Thigh Firming Cream,4.4,"1,607",Skin Care,Treatment & Serums,Body Treatments,hexyl cinnamal,450,60,1
B-FOXY Inner Thigh Firming Cream,4.4,"1,607",Skin Care,Treatment & Serums,Body Treatments,hydroxycitronellal,450,60,1
B-FOXY Inner Thigh Firming Cream,4.4,"1,607",Skin Care,Treatment & Serums,Body Treatments,limonene,450,60,1
B-FOXY Inner Thigh Firming Cream,4.4,"1,607",Skin Care,Treatment & Serums,Body Treatments,linalool,450,60,1
B-FOXY Inner Thigh Firming Cream,4.4,"1,607",Skin Care,Treatment & Serums,Body Treatments,red 33 (ci 17200),450,60,2
Lipikar Wash AP+ Gentle Foaming Moisturizing Wash,4.5,608,Skin Care,Dermatologist Recommended,Cleansers,water,450,60,3
Lipikar Wash AP+ Gentle Foaming Moisturizing Wash,4.5,608,Skin Care,Dermatologist Recommended,Cleansers,glycerin,450,60,3
Lipikar Wash AP+ Gentle Foaming Moisturizing Wash,4.5,608,Skin Care,Dermatologist Recommended,Cleansers,sodium laureth sulfate,450,60,1
Lipikar Wash AP+ Gentle Foaming Moisturizing Wash,4.5,608,Skin Care,Dermatologist Recommended,Cleansers,peg-200 hydrogenated glyceryl palmate,450,60,2
Lipikar Wash AP+ Gentle Foaming Moisturizing Wash,4.5,608,Skin Care,Dermatologist Recommended,Cleansers,coco-betaine,450,60,2
Lipikar Wash AP+ Gentle Foaming Moisturizing Wash,4.5,608,Skin Care,Dermatologist Recommended,Cleansers,polysorbate 20,450,60,3
Lipikar Wash AP+ Gentle Foaming Moisturizing Wash,4.5,608,Skin Care,Dermatologist Recommended,Cleansers,citric acid,450,60,3
Lipikar Wash AP+ Gentle Foaming Moisturizing Wash,4.5,608,Skin Care,Dermatologist Recommended,Cleansers,peg-7 glyceryl cocoate,450,60,2
Lipikar Wash AP+ Gentle Foaming Moisturizing Wash,4.5,608,Skin Care,Dermatologist Recommended,Cleansers,niacinamide,450,60,3
Lipikar Wash AP+ Gentle Foaming Moisturizing Wash,4.5,608,Skin Care,Dermatologist Recommended,Cleansers,acrylates copolymer,450,60,2
Lipikar Wash AP+ Gentle Foaming Moisturizing Wash,4.5,608,Skin Care,Dermatologist Recommended,Cleansers,butyrospermum parkii butter,450,60,3
Lipikar Wash AP+ Gentle Foaming Moisturizing Wash,4.5,608,Skin Care,Dermatologist Recommended,Cleansers,cocamide mea,450,60,1
Lipikar Wash AP+ Gentle Foaming Moisturizing Wash,4.5,608,Skin Care,Dermatologist Recommended,Cleansers,disodium edta,450,60,2
Lipikar Wash AP+ Gentle Foaming Moisturizing Wash,4.5,608,Skin Care,Dermatologist Recommended,Cleansers,glycol distearate,450,60,2
Lipikar Wash AP+ Gentle Foaming Moisturizing Wash,4.5,608,Skin Care,Dermatologist Recommended,Cleansers,mannose,450,60,3
Lipikar Wash AP+ Gentle Foaming Moisturizing Wash,4.5,608,Skin Care,Dermatologist Recommended,Cleansers,polyquaternium-11,450,60,2
Lipikar Wash AP+ Gentle Foaming Moisturizing Wash,4.5,608,Skin Care,Dermatologist Recommended,Cleansers,sodium benzoate,450,60,2
Lipikar Wash AP+ Gentle Foaming Moisturizing Wash,4.5,608,Skin Care,Dermatologist Recommended,Cleansers,sodium chloride,450,60,3
Lipikar Wash AP+ Gentle Foaming Moisturizing Wash,4.5,608,Skin Care,Dermatologist Recommended,Cleansers,sodium hydroxide,450,60,1
Lipikar Wash AP+ Gentle Foaming Moisturizing Wash,4.5,608,Skin Care,Dermatologist Recommended,Cleansers,vitreoscilla ferment,450,60,3
Ultra Repair Cream Jumbo,4.8,149,Skin Care,Moisturizers,Face Moisturizer,colloidal oatmeal 0.5%.,850,299,3
Ultra Repair Cream Jumbo,4.8,149,Skin Care,Moisturizers,Face Moisturizer,stearic acid,850,299,2
Ultra Repair Cream Jumbo,4.8,149,Skin Care,Moisturizers,Face Moisturizer,glycerin,850,299,3
Ultra Repair Cream Jumbo,4.8,149,Skin Care,Moisturizers,Face Moisturizer,c12-15 alkyl benzoate,850,299,2
Ultra Repair Cream Jumbo,4.8,149,Skin Care,Moisturizers,Face Moisturizer,caprylic triglyceride,850,299,3
Ultra Repair Cream Jumbo,4.8,149,Skin Care,Moisturizers,Face Moisturizer,glyceryl stearate,850,299,3
Ultra Repair Cream Jumbo,4.8,149,Skin Care,Moisturizers,Face Moisturizer,glyceryl stearate se,850,299,3
Ultra Repair Cream Jumbo,4.8,149,Skin Care,Moisturizers,Face Moisturizer,cetearyl alcohol,850,299,2
Ultra Repair Cream Jumbo,4.8,149,Skin Care,Moisturizers,Face Moisturizer,butyrospermum parkii (shea) butter,850,299,3
Ultra Repair Cream Jumbo,4.8,149,Skin Care,Moisturizers,Face Moisturizer,dimethicone,850,299,2
Ultra Repair Cream Jumbo,4.8,149,Skin Care,Moisturizers,Face Moisturizer,squalane,850,299,3
Ultra Repair Cream Jumbo,4.8,149,Skin Care,Moisturizers,Face Moisturizer,phenoxyethanol,850,299,1
Ultra Repair Cream Jumbo,4.8,149,Skin Care,Moisturizers,Face Moisturizer,caprylyl glycol,850,299,2
Ultra Repair Cream Jumbo,4.8,149,Skin Care,Moisturizers,Face Moisturizer,xanthan gum,850,299,3
Ultra Repair Cream Jumbo,4.8,149,Skin Care,Moisturizers,Face Moisturizer,allantoin,850,299,3
Ultra Repair Cream Jumbo,4.8,149,Skin Care,Moisturizers,Face Moisturizer,sodium hydroxide,850,299,2
Ultra Repair Cream Jumbo,4.8,149,Skin Care,Moisturizers,Face Moisturizer,disodium edta,850,299,2
Ultra Repair Cream Jumbo,4.8,149,Skin Care,Moisturizers,Face Moisturizer,camellia sinensis leaf extract,850,299,3
Ultra Repair Cream Jumbo,4.8,149,Skin Care,Moisturizers,Face Moisturizer,glycyrrhiza glabra (licorice) root extract,850,299,3
Ultra Repair Cream Jumbo,4.8,149,Skin Care,Moisturizers,Face Moisturizer,ceramide np,850,299,3
Ultra Repair Cream Jumbo,4.8,149,Skin Care,Moisturizers,Face Moisturizer,eucalyptus globulus leaf oil,850,299,2
Unicorn Fruit Skin Brightening Deodorant,4.6,970,Skin Care,Treatment & Serums,Body Treatments,cocos nucifera  oil,850,299,3
Unicorn Fruit Skin Brightening Deodorant,4.6,970,Skin Care,Treatment & Serums,Body Treatments,caprylic triglyceride,850,299,3
Unicorn Fruit Skin Brightening Deodorant,4.6,970,Skin Care,Treatment & Serums,Body Treatments,tapioca starch,850,299,3
Unicorn Fruit Skin Brightening Deodorant,4.6,970,Skin Care,Treatment & Serums,Body Treatments,stearyl alcohol,850,299,2
Unicorn Fruit Skin Brightening Deodorant,4.6,970,Skin Care,Treatment & Serums,Body Treatments,magnesium hydroxide,850,299,3
Unicorn Fruit Skin Brightening Deodorant,4.6,970,Skin Care,Treatment & Serums,Body Treatments,hydrogenated castor oil,850,299,2
Unicorn Fruit Skin Brightening Deodorant,4.6,970,Skin Care,Treatment & Serums,Body Treatments,oryza sativa (rice) bran wax,850,299,2
Unicorn Fruit Skin Brightening Deodorant,4.6,970,Skin Care,Treatment & Serums,Body Treatments,triethyl citrate,850,299,3
Unicorn Fruit Skin Brightening Deodorant,4.6,970,Skin Care,Treatment & Serums,Body Treatments,fragrance,850,299,1
Unicorn Fruit Skin Brightening Deodorant,4.6,970,Skin Care,Treatment & Serums,Body Treatments,behenyl alcohol,850,299,2
Unicorn Fruit Skin Brightening Deodorant,4.6,970,Skin Care,Treatment & Serums,Body Treatments,polyglyceryl-3 stearate,850,299,2
Unicorn Fruit Skin Brightening Deodorant,4.6,970,Skin Care,Treatment & Serums,Body Treatments,mangifera indica (mango) seed butter,850,299,3
Unicorn Fruit Skin Brightening Deodorant,4.6,970,Skin Care,Treatment & Serums,Body Treatments,platonia insignis seed butter,850,299,3
Unicorn Fruit Skin Brightening Deodorant,4.6,970,Skin Care,Treatment & Serums,Body Treatments,lactobacillus papaya fruit ferment filtrate,850,299,3
Unicorn Fruit Skin Brightening Deodorant,4.6,970,Skin Care,Treatment & Serums,Body Treatments,phenylethyl resorcinol,850,299,2
Unicorn Fruit Skin Brightening Deodorant,4.6,970,Skin Care,Treatment & Serums,Body Treatments,helianthus annuus (sunflower) seed oil,850,299,3
Unicorn Fruit Skin Brightening Deodorant,4.6,970,Skin Care,Treatment & Serums,Body Treatments,vaccinium myrtillus fruit extract,850,299,3
Unicorn Fruit Skin Brightening Deodorant,4.6,970,Skin Care,Treatment & Serums,Body Treatments,saccharum officinarum (sugar cane) extract,850,299,3
Unicorn Fruit Skin Brightening Deodorant,4.6,970,Skin Care,Treatment & Serums,Body Treatments,citrus aurantium dulcis (orange) fruit extract,850,299,3
Unicorn Fruit Skin Brightening Deodorant,4.6,970,Skin Care,Treatment & Serums,Body Treatments,citrus limon (lemon) fruit extract,850,299,3
Unicorn Fruit Skin Brightening Deodorant,4.6,970,Skin Care,Treatment & Serums,Body Treatments,carica papaya (papaya) seed oil,850,299,3
Unicorn Fruit Skin Brightening Deodorant,4.6,970,Skin Care,Treatment & Serums,Body Treatments,acer saccharum (sugar maple) extract,850,299,3
Unicorn Fruit Skin Brightening Deodorant,4.6,970,Skin Care,Treatment & Serums,Body Treatments,tocopherol,850,299,3
Night Rescue Overnight Brightening Stick,4,4,Skin Care,Treatment & Serums,Body Treatments,caprylic triglyceride,850,299,3
Night Rescue Overnight Brightening Stick,4,4,Skin Care,Treatment & Serums,Body Treatments,tapioca (manihot esculenta) starch,850,299,3
Night Rescue Overnight Brightening Stick,4,4,Skin Care,Treatment & Serums,Body Treatments,stearyl alcohol,850,299,2
Night Rescue Overnight Brightening Stick,4,4,Skin Care,Treatment & Serums,Body Treatments,cocos nucifera  oil,850,299,3
Night Rescue Overnight Brightening Stick,4,4,Skin Care,Treatment & Serums,Body Treatments,butyrospermum parkii (shea) butter,850,299,3
Night Rescue Overnight Brightening Stick,4,4,Skin Care,Treatment & Serums,Body Treatments,niacinamide,850,299,3
Night Rescue Overnight Brightening Stick,4,4,Skin Care,Treatment & Serums,Body Treatments,helianthus annuus (sunflower) seed wax,850,299,3
Night Rescue Overnight Brightening Stick,4,4,Skin Care,Treatment & Serums,Body Treatments,vitis vinifera (grape) seed oil,850,299,3
Night Rescue Overnight Brightening Stick,4,4,Skin Care,Treatment & Serums,Body Treatments,isoamyl laurate,850,299,3
Night Rescue Overnight Brightening Stick,4,4,Skin Care,Treatment & Serums,Body Treatments,jojoba esters,850,299,3
Night Rescue Overnight Brightening Stick,4,4,Skin Care,Treatment & Serums,Body Treatments,behenyl alcohol,850,299,2
Night Rescue Overnight Brightening Stick,4,4,Skin Care,Treatment & Serums,Body Treatments,polyglyceryl-3 stearate,850,299,3
Night Rescue Overnight Brightening Stick,4,4,Skin Care,Treatment & Serums,Body Treatments,mangifera indica (mango) seed butter,850,299,3
Night Rescue Overnight Brightening Stick,4,4,Skin Care,Treatment & Serums,Body Treatments,water,850,299,3
Night Rescue Overnight Brightening Stick,4,4,Skin Care,Treatment & Serums,Body Treatments,calcium silicate,850,299,3
Night Rescue Overnight Brightening Stick,4,4,Skin Care,Treatment & Serums,Body Treatments,disodium lauriminodipropionate tocopheryl phosphates,850,299,3
Night Rescue Overnight Brightening Stick,4,4,Skin Care,Treatment & Serums,Body Treatments,sclareolide,850,299,2
Night Rescue Overnight Brightening Stick,4,4,Skin Care,Treatment & Serums,Body Treatments,lavandula angustifolia (lavender) oil,850,299,3
Night Rescue Overnight Brightening Stick,4,4,Skin Care,Treatment & Serums,Body Treatments,tocopherol,850,299,3
Night Rescue Overnight Brightening Stick,4,4,Skin Care,Treatment & Serums,Body Treatments,glycine soja (soybean) oil,850,299,3
Night Rescue Overnight Brightening Stick,4,4,Skin Care,Treatment & Serums,Body Treatments,terminalia ferdinandiana seed oil,850,299,3
Night Rescue Overnight Brightening Stick,4,4,Skin Care,Treatment & Serums,Body Treatments,bisabolol,850,299,3
Night Rescue Overnight Brightening Stick,4,4,Skin Care,Treatment & Serums,Body Treatments,simmondsia chinensis (jojoba) seed oil,850,299,3
Night Rescue Overnight Brightening Stick,4,4,Skin Care,Treatment & Serums,Body Treatments,squalane,850,299,3
Night Rescue Overnight Brightening Stick,4,4,Skin Care,Treatment & Serums,Body Treatments,ribes nigrum (black currant) seed oil,850,299,3
Night Rescue Overnight Brightening Stick,4,4,Skin Care,Treatment & Serums,Body Treatments,octyldodecanol,850,299,2
Night Rescue Overnight Brightening Stick,4,4,Skin Care,Treatment & Serums,Body Treatments,octyldodecyl oleate,850,299,3
Night Rescue Overnight Brightening Stick,4,4,Skin Care,Treatment & Serums,Body Treatments,octyldodecyl stearoyl stearate,850,299,3
Night Rescue Overnight Brightening Stick,4,4,Skin Care,Treatment & Serums,Body Treatments,phenoxyethanol,850,299,2
Night Rescue Overnight Brightening Stick,4,4,Skin Care,Treatment & Serums,Body Treatments,hydrogenated olive oil unsaponifiables,850,299,3
Night Rescue Overnight Brightening Stick,4,4,Skin Care,Treatment & Serums,Body Treatments,anthemis nobilis flower oil,850,299,3
Night Rescue Overnight Brightening Stick,4,4,Skin Care,Treatment & Serums,Body Treatments,paeonia suffruticosa root extract,850,299,3
Night Rescue Overnight Brightening Stick,4,4,Skin Care,Treatment & Serums,Body Treatments,benzoic acid,850,299,2
Night Rescue Overnight Brightening Stick,4,4,Skin Care,Treatment & Serums,Body Treatments,zingiber officinale (ginger) root oil,850,299,2
Night Rescue Overnight Brightening Stick,4,4,Skin Care,Treatment & Serums,Body Treatments,dehydroacetic acid,850,299,2
Night Rescue Overnight Brightening Stick,4,4,Skin Care,Treatment & Serums,Body Treatments,rosmarinus officinalis (rosemary) leaf extract,850,299,3
B-THICC Booty Enhancing Mask,4.6,"3,580",Skin Care,Treatment & Serums,Body Treatments,water aqua,299,15,3
B-THICC Booty Enhancing Mask,4.6,"3,580",Skin Care,Treatment & Serums,Body Treatments,glycerin,299,15,3
B-THICC Booty Enhancing Mask,4.6,"3,580",Skin Care,Treatment & Serums,Body Treatments,cetearyl alcohol,299,15,2
B-THICC Booty Enhancing Mask,4.6,"3,580",Skin Care,Treatment & Serums,Body Treatments,ethylhexyl palmitate,299,15,3
B-THICC Booty Enhancing Mask,4.6,"3,580",Skin Care,Treatment & Serums,Body Treatments,synthetic beeswax,299,15,1
B-THICC Booty Enhancing Mask,4.6,"3,580",Skin Care,Treatment & Serums,Body Treatments,xylitylglucoside,299,15,3
B-THICC Booty Enhancing Mask,4.6,"3,580",Skin Care,Treatment & Serums,Body Treatments,anhydroxylitol,299,15,3
